,entity_name,filename,entity_type,snippet
12348,Nalatenschap resig,NL-HaNA_1.04.02_6847_1157.txt,ORG,"ff
Eenige
Nalatenschap resig te w ten "
12349,oversulx voor hunm,NL-HaNA_1.04.02_6847_1157.txt,PERSON," haar Ed: oversulx voor hunm:
ander zu"
12350,zuits,NL-HaNA_1.04.02_6847_1157.txt,PERSON,"nm:
ander zuits
3
"
12351,ausen,NL-HaNA_1.04.02_6847_0284.txt,PERSON,"eeren
aan ausen het zynde"
12352,zynde Heeff,NL-HaNA_1.04.02_6847_0284.txt,PERSON,"ausen het zynde Heeff, DE Johan"
12353,Johannes Welhelmus,NL-HaNA_1.04.02_6847_0284.txt,PERSON,"Heeff, DE Johannes Welhelmus
Close ond"
12354,Close,NL-HaNA_1.04.02_6847_0284.txt,ORG,"Welhelmus
Close onderkoop"
12355,Generaale,NL-HaNA_1.04.02_6847_0284.txt,PERSON,"alist ter Generaale te
rretar"
12356,Vijfhondert,NL-HaNA_1.04.02_6847_0284.txt,PERSON,somma van Vijfhondert rd„s â 48
12357,"Edar
",NL-HaNA_1.04.02_6847_0284.txt,ORG,": h: ss„s Edar
om door de"
12358,Clepij,NL-HaNA_1.04.02_6847_0284.txt,ORG,"jnde ord= Clepij DE
Boeco "
12359,Sabinus,NL-HaNA_1.04.02_6847_0284.txt,PERSON," DE
Boeco Sabinus de Iongh "
12360,de Iongh,NL-HaNA_1.04.02_6847_0284.txt,PERSON,o Sabinus de Iongh de somma 
12361,rijx,NL-HaNA_1.04.02_6847_0284.txt,ORG,"—
vijftig rijx„ tot een "
12362,Hendrik Essene,NL-HaNA_1.04.02_6847_0284.txt,PERSON,"sz: wed„e Hendrik Essene
Legateere"
12363,Hondert guldens,NL-HaNA_1.04.02_6847_0284.txt,ORG,"eide
twee Hondert guldens.

En aan "
12364,Susanna Hageboom,NL-HaNA_1.04.02_6847_0284.txt,PERSON,an Jusf=t Susanna Hageboom wed=e Hen
12365,"Hendrik
Romijn",NL-HaNA_1.04.02_6847_0284.txt,PERSON,"oom wed=e Hendrik
Romijn, Een hond"
12366,Amsterdam,NL-HaNA_1.04.02_6847_0284.txt,GPE,"nagtig te Amsterdam
Jnselver "
12367,Verklaart den tweeden,NL-HaNA_1.04.02_6847_0284.txt,PERSON,er voegen Verklaart den tweeden geteekend
12368,"Legateeren
",NL-HaNA_1.04.02_6847_0284.txt,ORG,"ijden, te Legateeren
Eerstelijk"
12369,Nieuwenhuijsen,NL-HaNA_1.04.02_6847_0284.txt,PERSON,"Re„
„nies Nieuwenhuijsen, weduwe M"
12370,Eendrom,NL-HaNA_1.04.02_6847_0284.txt,PERSON,nende tot Eendrom in Gronin
12371,Groningerland,NL-HaNA_1.04.02_6847_0284.txt,GPE,"endrom in Groningerland, de Somma"
12372,haer,NL-HaNA_1.04.02_6847_0284.txt,PERSON,"jden, aan haer kinderen
"
12373,r Engeltje,NL-HaNA_1.04.02_6847_0284.txt,PERSON,"eije Iuff=r Engeltje kun
„per "
12374,Barend nijding,NL-HaNA_1.04.02_6847_0284.txt,PERSON,per wed=e Barend nijding woonende 
12375,Amsterdam,NL-HaNA_1.04.02_6847_0284.txt,GPE,"nende tot Amsterdam ee
gelijk"
12376,hare dagter,NL-HaNA_1.04.02_6847_0284.txt,PERSON,"jden, aan hare dagter Iacoba ni"
12377,Dirk Posseling,NL-HaNA_1.04.02_6847_0284.txt,PERSON,"d=
Hous=t Dirk Posseling en haare "
12378,Ink der dienstbaarheid te ontslaan,NL-HaNA_1.04.02_6847_0284.txt,ORG,"ns van ’t
Ink der dienstbaarheid te ontslaan, onse vol"
12379,Leijt,NL-HaNA_1.04.02_6847_0284.txt,ORG," volgende Leijt„
Eijgenen"
12380,"Cust
",NL-HaNA_1.04.02_6847_0284.txt,ORG,"laat
„ de Cust
Roselijn
v"
12381,Isaack,NL-HaNA_1.04.02_6847_0284.txt,PERSON,"ije Ionga Isaack

Candasa
"
12382,"Candasa
",NL-HaNA_1.04.02_6847_0284.txt,PERSON,"a Isaack

Candasa
„ Manicabo"
12383,Manicabo,NL-HaNA_1.04.02_6847_0284.txt,PERSON,"Candasa
„ Manicabo en zijn w"
12384,Clarinda van Bergale,NL-HaNA_1.04.02_6847_0284.txt,PERSON,"ijn wijft Clarinda van Bergale
Ontong
Me"
12385,Comparants,NL-HaNA_1.04.02_6847_0240.txt,PERSON,Comparants vader d’ 
12386,Heer Hend,NL-HaNA_1.04.02_6847_0240.txt,PERSON, vader d’ Heer Hend=k de walk
12387,heer gecon,NL-HaNA_1.04.02_6847_0240.txt,PERSON,"r dat den heer gecon„
„stituee"
12388,zulx,NL-HaNA_1.04.02_6847_0240.txt,ORG,erklaarde zulx aan welg=
12389,welg,NL-HaNA_1.04.02_6847_0240.txt,PERSON, zulx aan welg=de zijne 
12390,den constit,NL-HaNA_1.04.02_6847_0240.txt,GPE,", gevende den constit=t ten die"
12391,zijne geconstitueerden,NL-HaNA_1.04.02_6847_0240.txt,PERSON,welgem=te zijne geconstitueerden in dit la
12392,Cas,NL-HaNA_1.04.02_6847_0240.txt,PERSON,it laaste Cas almede zo
12393,authorit,NL-HaNA_1.04.02_6847_0240.txt,ORG,"g
magt en authorit=t als na "
12394,Eerbied de Eerw,NL-HaNA_1.04.02_6847_0240.txt,GPE, met alle Eerbied de Eerw: heeren W
12395,Curat,NL-HaNA_1.04.02_6847_0240.txt,GPE,ns den E: Curat=r adlites
12396,r adlites,NL-HaNA_1.04.02_6847_0240.txt,PERSON," E: Curat=r adlites, en alle "
12397,pligtshalven,NL-HaNA_1.04.02_6847_0240.txt,GPE,r ampt of pligtshalven met des C
12398,konnen,NL-HaNA_1.04.02_6847_0240.txt,GPE,"hap
zoude konnen of willen"
12399,anderzints,NL-HaNA_1.04.02_6847_0240.txt,GPE,er zelver anderzints teneemene
12400,teneemene moeijte,NL-HaNA_1.04.02_6847_0240.txt,ORG,"nderzints teneemene moeijte
en zorge "
12401,zulx zoo,NL-HaNA_1.04.02_6847_0240.txt,ORG, zorge en zulx zoo haar Ed=s
12402,genstaande,NL-HaNA_1.04.02_6847_0240.txt,GPE,r niet te genstaande de preadv
12403,de preadvert,NL-HaNA_1.04.02_6847_0240.txt,PERSON,enstaande de preadvert: dien aan
12404,Constituants,NL-HaNA_1.04.02_6847_0240.txt,PERSON, over des Constituants te goed b
12405,Eligeert,NL-HaNA_1.04.02_6847_0240.txt,PERSON, verzoekt Eligeert en consti
12406,octroijeerde,NL-HaNA_1.04.02_6847_0240.txt,GPE,bb: der g’octroijeerde Oost indi
12407,Oost,NL-HaNA_1.04.02_6847_0240.txt,GPE,"roijeerde Oost indische
"
12408,"indische
affirm",NL-HaNA_1.04.02_6847_0240.txt,ORG,"erde Oost indische
affirm=d
Comp: t"
12409,den Comp=t,NL-HaNA_1.04.02_6847_0240.txt,ORG,"waar voor den Comp=t
b: uijtge"
12410,Eijnde,NL-HaNA_1.04.02_6847_0240.txt,PERSON, zijn ten Eijnde door haar
12411,uijtkragte deses,NL-HaNA_1.04.02_6847_0240.txt,PERSON,"eene, die uijtkragte deses tot
ontfa"
12412,Compar=t dat dese,NL-HaNA_1.04.02_6847_0240.txt,ORG,geerd den Compar=t dat dese als zijne
12413,Fredericus Constantijn,NL-HaNA_1.04.02_6847_0240.txt,PERSON,"rd pres=t Fredericus Constantijn Gerrits
e"
12414,Salomon Hanibalsz,NL-HaNA_1.04.02_6847_0240.txt,PERSON,"errits
en Salomon Hanibalsz:, Clercq:"
12415,Clercq,NL-HaNA_1.04.02_6847_0240.txt,PERSON,"nibalsz:, Clercq: als get:"
12416,geteek,NL-HaNA_1.04.02_6847_0240.txt,GPE,ehoorlijk geteek=d en ges:
12417,stver,NL-HaNA_1.04.02_6847_0240.txt,GPE,l van 24. stver=s /:onder
12418,/:onderstond:/,NL-HaNA_1.04.02_6847_0240.txt,ORG,. stver=s /:onderstond:/ Quod atte
12419,/:was=,NL-HaNA_1.04.02_6847_0240.txt,PERSON,"attestor, /:was=
getekend/"
12420,getekend/ P:,NL-HaNA_1.04.02_6847_0240.txt,ORG,"r, /:was=
getekend/ P: W: Lammen"
12421,Lammens nots,NL-HaNA_1.04.02_6847_0240.txt,PERSON,"nd/ P: W: Lammens nots:
Johan Ch"
12422,Johan Christiaan,NL-HaNA_1.04.02_6847_0240.txt,PERSON,"ens nots:
Johan Christiaan Ernst Gre"
12423,Leendert Rolff,NL-HaNA_1.04.02_6847_0240.txt,PERSON, voor mij Leendert Rolff nots: pub
12424,hooge reg,NL-HaNA_1.04.02_6847_0240.txt,PERSON,ij de Ed: hooge reg: van nede
12425,get,NL-HaNA_1.04.02_6847_0240.txt,PERSON," naargen: get:
d’E: Joh"
12426,Johan Christiaan Ernst Grebel,NL-HaNA_1.04.02_6847_0240.txt,PERSON,"get:
d’E: Johan Christiaan Ernst Grebel, bij ’sE:"
12427,Ernst Christiaan Grebel,NL-HaNA_1.04.02_6847_0240.txt,PERSON," naam van Ernst Christiaan Grebel,
scheeps "
12428,7ber van den,NL-HaNA_1.04.02_6847_0373.txt,PERSON,Op den 13 7ber van den Jaare 177
12429,Nathanael wilthuijsen nitaris by den hooe,NL-HaNA_1.04.02_6847_0373.txt,PERSON, voor mij Nathanael wilthuijsen nitaris by den hooe van holla
12430,Lighaam,NL-HaNA_1.04.02_6847_0373.txt,GPE,"esond van Lighaam
zin verst"
12431,uijtspraak,NL-HaNA_1.04.02_6847_0373.txt,PERSON,emorie en uijtspraak wel hebbe
12432,by desen,NL-HaNA_1.04.02_6847_0373.txt,PERSON,erklaarde by desen te maken 
12433,uitterste,NL-HaNA_1.04.02_6847_0373.txt,GPE,"aatste of uitterste wille
en "
12434,kragt van uijtterste,NL-HaNA_1.04.02_6847_0373.txt,PERSON,re actens kragt van uijtterste wille heb
12435,dato dezes 't,NL-HaNA_1.04.02_6847_0373.txt,PERSON, hem voor dato dezes 't zij allee
12436,ijmand,NL-HaNA_1.04.02_6847_0373.txt,GPE, ofte met ijmand anders te
12437,desen,NL-HaNA_1.04.02_6847_0373.txt,PERSON,genen van desen maar dat 
12438,bespreeken,NL-HaNA_1.04.02_6847_0373.txt,GPE,len en te bespreeken aan mejf„
12439,mejf,NL-HaNA_1.04.02_6847_0373.txt,GPE,eeken aan mejf„r Cathari
12440,Catharina Duijn,NL-HaNA_1.04.02_6847_0373.txt,PERSON,an mejf„r Catharina Duijn wede de h
12441,Pieler van der Maal,NL-HaNA_1.04.02_6847_0373.txt,GPE,"e de heer
Pieler van der Maal womnende "
12442,nederduijtsche geraformeerde,NL-HaNA_1.04.02_6847_0373.txt,PERSON,n dewaare nederduijtsche geraformeerde gemeente 
12443,Cassa,NL-HaNA_1.04.02_6847_0373.txt,PERSON,ver armen Cassa een somma
12444,natelaten,NL-HaNA_1.04.02_6847_0373.txt,PERSON,"uijmen
en natelaten niets daa"
12445,uijtgezondert,NL-HaNA_1.04.02_6847_0373.txt,PERSON, daar van uijtgezondert hoe het o
12446,Erfgenaam,NL-HaNA_1.04.02_6847_0373.txt,PERSON,algeheele Erfgenaam zijhen br
12447,Willem vrugt,NL-HaNA_1.04.02_6847_0373.txt,PERSON,"enaamt is Willem vrugt
thans nog"
12448,Jaarig,NL-HaNA_1.04.02_6847_0373.txt,PERSON,og minder Jaarig en aan Ca
12449,Erfge,NL-HaNA_1.04.02_6847_0373.txt,ORG," gestelde Erfge„
naam zal"
12450,Jaarig ingetrouwt ofte,NL-HaNA_1.04.02_6847_0373.txt,PERSON,jn minder Jaarig ingetrouwt ofte tot geen 
12451,metioratien verhimmeringen,NL-HaNA_1.04.02_6847_0373.txt,PERSON,eparatien metioratien verhimmeringen en wat di
12452,besprookene,NL-HaNA_1.04.02_6847_0373.txt,GPE,er vooren besprookene legaaten 
12453,uijtgekeert,NL-HaNA_1.04.02_6847_0373.txt,PERSON,en moeten uijtgekeert en genoot
12454,desen,NL-HaNA_1.04.02_6847_0373.txt,PERSON,n zijn in desen gestelde 
12455,Erfgenaam,NL-HaNA_1.04.02_6847_0373.txt,PERSON," gestelde Erfgenaam
vrouwe pa"
12456,Agneta Heijning,NL-HaNA_1.04.02_6847_0373.txt,PERSON,e pabella Agneta Heijning wed: den 
12457,gestr,NL-HaNA_1.04.02_6847_0373.txt,PERSON,"n wel Ed: gestr heer
Will"
12458,Willem vrugt /in,NL-HaNA_1.04.02_6847_0373.txt,PERSON,"estr heer
Willem vrugt /in leeven /C"
12459,admicaliteit,NL-HaNA_1.04.02_6847_0373.txt,ORG,legie ter admicaliteit en westfr
12460,westfriesland,NL-HaNA_1.04.02_6847_0373.txt,PERSON,"liteit en westfriesland en het
no"
12461,quartier ommedaar,NL-HaNA_1.04.02_6847_0373.txt,GPE,"t
noorden quartier ommedaar voor aan "
12462,Erfgenaam,NL-HaNA_1.04.02_6847_0373.txt,PERSON," gestelde Erfgenaam
een behoo"
12463,Johan Gerad,NL-HaNA_1.04.02_6847_0243.txt,PERSON,"P„ 1.
Johan Gerad Viescher "
12464,Ecomp,NL-HaNA_1.04.02_6847_0243.txt,ORG,jne bij d’Ecomp: te goed 
12465,Bewindhebb,NL-HaNA_1.04.02_6847_0243.txt,GPE,b: heeren Bewindhebb: der geoc
12466,indische Comp,NL-HaNA_1.04.02_6847_0243.txt,ORG,erde oost indische Comp: ter kame
12467,kamer Amsterdam,NL-HaNA_1.04.02_6847_0243.txt,ORG,Comp: ter kamer Amsterdam waar voor
12468,den h,NL-HaNA_1.04.02_6847_0243.txt,GPE,"s
ook dat den h=r Execut="
12469,r Execut,NL-HaNA_1.04.02_6847_0243.txt,PERSON,dat den h=r Execut=r zorge z
12470,Christelijke gods,NL-HaNA_1.04.02_6847_0243.txt,ORG,e van den Christelijke gods dienst ge
12471,hooge reg,NL-HaNA_1.04.02_6847_0243.txt,PERSON,"or
de Ed: hooge reg: deezer l"
12472,r duijdelijk,NL-HaNA_1.04.02_6847_0243.txt,PERSON,en testat=r duijdelijk voorgelez
12473,t Codicil,NL-HaNA_1.04.02_6847_0243.txt,ORG,"ls testam=t Codicil of zoda„
"
12474,huijze van den testat,NL-HaNA_1.04.02_6847_0243.txt,ORG,ass=o ten huijze van den testat=r staande
12475,Marticus,NL-HaNA_1.04.02_6847_0243.txt,GPE,igh=d van Marticus Htoffenbe
12476,generaale secretarije,NL-HaNA_1.04.02_6847_0243.txt,PERSON,"klerk
ter generaale secretarije en Michie"
12477,Michiel de zousa,NL-HaNA_1.04.02_6847_0243.txt,PERSON,"tarije en Michiel de zousa, de Eerst"
12478,"E.
",NL-HaNA_1.04.02_6847_0243.txt,PERSON," getek=d/ E.
notaris
Ja"
12479,Jan Daniel van Helsdingen,NL-HaNA_1.04.02_6847_0243.txt,PERSON,".
notaris
Jan Daniel van Helsdingen
p Heeden "
12480,Julij A,NL-HaNA_1.04.02_6847_0243.txt,PERSON,"Den 12=de Julij A„o 1773.
C"
12481,Herman Scheltus,NL-HaNA_1.04.02_6847_0243.txt,PERSON,"r mij M=r Herman Scheltus, nots: pu"
12482,resideerende,NL-HaNA_1.04.02_6847_0243.txt,PERSON,"ad Batav: resideerende, prezent "
12483,prezent de natenoemene,NL-HaNA_1.04.02_6847_0243.txt,PERSON,"deerende, prezent de natenoemene get: D' E"
12484,Comp,NL-HaNA_1.04.02_6847_0243.txt,ORG,"E:
der E: Comp:
Jan Dani"
12485,Jan Daniel van Helsdingen,NL-HaNA_1.04.02_6847_0243.txt,PERSON," E: Comp:
Jan Daniel van Helsdingen, onderkoo"
12486,r anthonij van Helsdingen,NL-HaNA_1.04.02_6847_0243.txt,PERSON, de E=r m=r anthonij van Helsdingen g'eligeer
12487,Jnlander,NL-HaNA_1.04.02_6847_0243.txt,PERSON,"de zaaken
Jnlander en den we"
12488,Heer David Joan Smith,NL-HaNA_1.04.02_6847_0243.txt,PERSON,"en gestr: Heer David Joan Smith,
raad
1.
"
12489,margine,NL-HaNA_1.04.02_6847_0094.txt,GPE,"’t zij in margine, of op de"
12490,memorien,NL-HaNA_1.04.02_6847_0094.txt,PERSON,j apparte memorien met Legat
12491,Emancipatien van LijffEijgenen,NL-HaNA_1.04.02_6847_0094.txt,PERSON," Legaten, Emancipatien van LijffEijgenen,
en aanst"
12492,aanstellinge van,NL-HaNA_1.04.02_6847_0094.txt,GPE,"genen,
en aanstellinge van Executeur"
12493,Executeuren,NL-HaNA_1.04.02_6847_0094.txt,GPE,linge van Executeuren te vermee
12494,Elucideert,NL-HaNA_1.04.02_6847_0094.txt,PERSON,stateur g’Elucideert de ordres
12495,Emaneert,NL-HaNA_1.04.02_6847_0094.txt,PERSON,"oederen
g’Emaneert, dat deze"
12496,Erfgenaamen,NL-HaNA_1.04.02_6847_0094.txt,GPE,aemen der Erfgenaamen moeten wo
12497,AAl,NL-HaNA_1.04.02_6847_0094.txt,ORG,"n worden.
AAl het gunt "
12498,den Testateur,NL-HaNA_1.04.02_6847_0094.txt,PERSON,sz: staat den Testateur duidelijk
12499,"Testament
",NL-HaNA_1.04.02_6847_0094.txt,PERSON,"t zij als Testament
of Codicil"
12500,Codicil,NL-HaNA_1.04.02_6847_0094.txt,ORG,"tament
of Codicil, zo als b"
12501,Sirardus,NL-HaNA_1.04.02_6847_0094.txt,PERSON,eesen van Sirardus de Melo e
12502,Melo,NL-HaNA_1.04.02_6847_0094.txt,PERSON,"rardus de Melo en
Iacobu"
12503,Ieronimus Hanibalh,NL-HaNA_1.04.02_6847_0094.txt,PERSON,"n
Iacobus Ieronimus Hanibalh: Clercque"
12504,Clercquen,NL-HaNA_1.04.02_6847_0094.txt,PERSON,Hanibalh: Clercquen als getui
12505,rijxd,NL-HaNA_1.04.02_6847_0094.txt,GPE,"van
Thien rijxd:s /:onder"
12506,/:onderstond:/,NL-HaNA_1.04.02_6847_0094.txt,ORG,n rijxd:s /:onderstond:/ Guod Atte
12507,/:was getekend,NL-HaNA_1.04.02_6847_0094.txt,ORG," Attestor /:was getekend Eg„
„bert"
12508,bert Blomhert,NL-HaNA_1.04.02_6847_0094.txt,PERSON,"kend Eg„
„bert Blomhert nd:s /:te"
12509,Dit Testament,NL-HaNA_1.04.02_6847_0094.txt,ORG,r sijde:/ Dit Testament is alhier
12510,Severin,NL-HaNA_1.04.02_6847_0094.txt,PERSON,"nd/ C: I: Severin
d:o
secr
"
12511,D'avid,NL-HaNA_1.04.02_6847_0094.txt,ORG,"secr
Viek
D'avid Coenraad
"
12512,Egbert Blomhert,NL-HaNA_1.04.02_6847_0094.txt,PERSON,r mij M:r Egbert Blomhert not:s pub
12513,nederlands India,NL-HaNA_1.04.02_6847_0094.txt,GPE,nge van nederlands India geadmitteer
12514,Batavia,NL-HaNA_1.04.02_6847_0094.txt,GPE, destad Batavia resideerend
12515,resideerende,NL-HaNA_1.04.02_6847_0094.txt,PERSON,"Batavia resideerende, ter presen"
12516,David Coenraad Vick,NL-HaNA_1.04.02_6847_0094.txt,PERSON,"D' Heer David Coenraad Vick, opper„
koo"
12517,Eijgersgragt,NL-HaNA_1.04.02_6847_0094.txt,ORG,"e op de Eijgersgragt binnen
dese"
12518,zijne zickelijken,NL-HaNA_1.04.02_6847_0094.txt,PERSON,"ngezien zijne zickelijken toestand, m"
12519,volko,NL-HaNA_1.04.02_6847_0094.txt,PERSON,"et zijn volko„
men versta"
12520,persuasie,NL-HaNA_1.04.02_6847_0094.txt,ORG,"ctie of persuasie van iemand
"
12521,afzonderlyk d,NL-HaNA_1.04.02_6847_0904.txt,PERSON,"
als oder afzonderlyk d: magt en "
12522,Erancipatien,NL-HaNA_1.04.02_6847_0904.txt,PERSON,elegatien Erancipatien van lyp E
12523,Egecusimren,NL-HaNA_1.04.02_6847_0904.txt,GPE,of nadere Egecusimren te amplie
12524,amplieeren,NL-HaNA_1.04.02_6847_0904.txt,GPE,simren te amplieeren en gedaan
12525,Zynde tezelve,NL-HaNA_1.04.02_6847_0904.txt,PERSON,"en gedaan
Zynde tezelve zoo wel a"
12526,altereeren,NL-HaNA_1.04.02_6847_0904.txt,GPE,"neerde
te altereeren of herroe"
12527,Exf,NL-HaNA_1.04.02_6847_0904.txt,ORG,"buyten de Exf„
stelling"
12528,dite,NL-HaNA_1.04.02_6847_0904.txt,ORG," zelve in dite
woordelyk"
12529,G'insereerd,NL-HaNA_1.04.02_6847_0904.txt,ORG,woordelyk G'insereerd van wel v
12530,duydelyk,NL-HaNA_1.04.02_6847_0904.txt,PERSON,stateuren duydelyk voorgelez
12531,hijn soo,NL-HaNA_1.04.02_6847_0904.txt,PERSON,"en
en bij hijn soo sy betuij"
12532,sy betuijgden,NL-HaNA_1.04.02_6847_0904.txt,PERSON, hijn soo sy betuijgden wil verst
12533,zynde,NL-HaNA_1.04.02_6847_0904.txt,PERSON, verstaan zynde begeerden
12534,desen,NL-HaNA_1.04.02_6847_0904.txt,PERSON,ityten in desen gerequire
12535,by wesen van Iosephis,NL-HaNA_1.04.02_6847_0904.txt,ORG,"ass:o ter by wesen van Iosephis
Elias Wil"
12536,Elias Willemsz,NL-HaNA_1.04.02_6847_0904.txt,PERSON," Iosephis
Elias Willemsz en Everha"
12537,Everhardus Alexander Hendriks,NL-HaNA_1.04.02_6847_0904.txt,PERSON,"llemsz en Everhardus Alexander Hendriks
Clercq: a"
12538,gesz,NL-HaNA_1.04.02_6847_0904.txt,GPE,Get:d/ in gesz of een ze
12539,Thien Rd,NL-HaNA_1.04.02_6847_0904.txt,PERSON,"zegel
van Thien Rd:s /onders"
12540,Guod,NL-HaNA_1.04.02_6847_0904.txt,PERSON,derstond/ Guod A:Wester 
12541,Wester,NL-HaNA_1.04.02_6847_0904.txt,GPE,d/ Guod A:Wester / was get
12542,margine,NL-HaNA_1.04.02_6847_0904.txt,GPE,l: / in margine Stond/ dit 
12543,dato,NL-HaNA_1.04.02_6847_0904.txt,PERSON,sol van dato dezes Bat:a
12544,dezes Bat,NL-HaNA_1.04.02_6847_0904.txt,PERSON,an dato dezes Bat:a in d’ Wee
12545,Weesk,NL-HaNA_1.04.02_6847_0904.txt,GPE,a in d’ Weesk den 5: apri
12546,Henderik Geuking,NL-HaNA_1.04.02_6847_0904.txt,PERSON,"
Wourer Henderik Geuking
op Heden de"
12547,Febr,NL-HaNA_1.04.02_6847_0904.txt,PERSON," den 21 Febr: 1778
Compa"
12548,Egbert Blomhert,NL-HaNA_1.04.02_6847_0904.txt,PERSON,"mij m:r Egbert Blomhert nots prde
b"
12549,nederlands India,NL-HaNA_1.04.02_6847_0904.txt,GPE,"nge van nederlands India g'admiss:r
"
12550,"r
binnen de Stad",NL-HaNA_1.04.02_6847_0904.txt,PERSON,"'admiss:r
binnen de Stad Bat:a resid"
12551,r den wel,NL-HaNA_1.04.02_6847_0904.txt,PERSON,"den
Get:r den wel Eerm: heer "
12552,Eerm,NL-HaNA_1.04.02_6847_0904.txt,PERSON,den wel Eerm: heer wonte
12553,hendrik Tincking,NL-HaNA_1.04.02_6847_0904.txt,PERSON," wonter hendrik Tincking
laast predi"
12554,nederland,NL-HaNA_1.04.02_6847_0904.txt,GPE,"ande na nederland te
repatnee"
12555,Emancipatten,NL-HaNA_1.04.02_6847_0469.txt,PERSON,eelegaten Emancipatten van leijs
12556,amplieeren,NL-HaNA_1.04.02_6847_0469.txt,GPE,teuren te amplieeren en gedaan
12557,als't bereeds,NL-HaNA_1.04.02_6847_0469.txt,PERSON,"e zoo wel als't bereeds daarom„
t"
12558,gedisponeerde,NL-HaNA_1.04.02_6847_0469.txt,GPE,"om„
trend gedisponeerde te alteer"
12559,alteereren,NL-HaNA_1.04.02_6847_0469.txt,GPE,neerde te alteereren of herroe
12560,buijten,NL-HaNA_1.04.02_6847_0469.txt,PERSON, generaal buijten de Erffst
12561,margine,NL-HaNA_1.04.02_6847_0469.txt,GPE,’t zij in margine op de rug
12562,memorien,NL-HaNA_1.04.02_6847_0469.txt,PERSON,j apparte memorien onder hun
12563,al't,NL-HaNA_1.04.02_6847_0469.txt,PERSON,rklarende al't gunt zoda
12564,Evengelijke kragt,NL-HaNA_1.04.02_6847_0469.txt,PERSON,"uden, van Evengelijke kragt en waarde"
12565,owel,NL-HaNA_1.04.02_6847_0469.txt,GPE,reerd dan owel voor nota
12566,testatrice zoo,NL-HaNA_1.04.02_6847_0469.txt,PERSON,de Iuff„r testatrice zoo zij de la
12567,duijdelijk voorgelesen,NL-HaNA_1.04.02_6847_0469.txt,PERSON,"stateuren duijdelijk voorgelesen en bij
hu"
12568,Effecte,NL-HaNA_1.04.02_6847_0469.txt,GPE,"
volkomen Effecte mogte gen"
12569,Codicille,NL-HaNA_1.04.02_6847_0469.txt,GPE,tament of Codicille giefte te
12570,beneficum,NL-HaNA_1.04.02_6847_0469.txt,PERSON,uijterste beneficum van alle 
12571,thuijn van desselvs,NL-HaNA_1.04.02_6847_0469.txt,PERSON,rd in den thuijn van desselvs vader den
12572,vader den,NL-HaNA_1.04.02_6847_0469.txt,PERSON, desselvs vader den wel Edele
12573,heer M,NL-HaNA_1.04.02_6847_0469.txt,PERSON,estrengen heer M„r Willem 
12574,r Willem Arnold Alting,NL-HaNA_1.04.02_6847_0469.txt,PERSON,"en heer M„r Willem Arnold Alting, gelegen "
12575,Iacatra,NL-HaNA_1.04.02_6847_0469.txt,GPE,"elegen op Iacatra ter
prese"
12576,Moses Simons Abrahamszoon,NL-HaNA_1.04.02_6847_0469.txt,PERSON,entie van Moses Simons Abrahamszoon en Iohann
12577,Iosias,NL-HaNA_1.04.02_6847_0469.txt,PERSON," Iohannes Iosias
6
Jansz C"
12578,Rijxd,NL-HaNA_1.04.02_6847_0469.txt,GPE,"van thien Rijxd=s
/:onder"
12579,Verspijck,NL-HaNA_1.04.02_6847_0469.txt,PERSON,nd/ A: C: Verspijck notaris p
12580,Hans Wiebens,NL-HaNA_1.04.02_6847_0469.txt,PERSON,"ris publ:
Hans Wiebens
Z Welben
"
12581,Op Heeden,NL-HaNA_1.04.02_6847_0469.txt,PERSON,"lben
1773
Op Heeden den 11. N"
12582,Egbert Blomhert,NL-HaNA_1.04.02_6847_0469.txt,PERSON,r mij M„r Egbert Blomhert not„s pub
12583,hogeregee,NL-HaNA_1.04.02_6847_0469.txt,PERSON," de Edele hogeregee„
ring van"
12584,nederlands india,NL-HaNA_1.04.02_6847_0469.txt,GPE,"
ring van nederlands india geadmitte"
12585,stad batavia,NL-HaNA_1.04.02_6847_0469.txt,GPE,binnen de stad batavia resideere
12586,resideerende,NL-HaNA_1.04.02_6847_0469.txt,GPE,d batavia resideerende present d
12587,Juff,NL-HaNA_1.04.02_6847_0469.txt,ORG,"boekh: en Juff=r Maria
E"
12588,"Maria
",NL-HaNA_1.04.02_6847_0469.txt,PERSON,"en Juff=r Maria
Elisabeth "
12589,Elisabeth de Bruijn,NL-HaNA_1.04.02_6847_0469.txt,PERSON,"f=r Maria
Elisabeth de Bruijn Egteliede"
12590,Egtelieden,NL-HaNA_1.04.02_6847_0469.txt,PERSON,de Bruijn Egtelieden binnen de
12591,zyjn,NL-HaNA_1.04.02_6847_0469.txt,PERSON,enegen te zyjn om over h
12592,natelaten testamentairte,NL-HaNA_1.04.02_6847_0469.txt,PERSON,ver hunne natelaten testamentairte disponere
12593,Crans,NL-HaNA_1.04.02_6847_0183.txt,PERSON,"r de
heer Crans zijn om z"
12594,Batavia,NL-HaNA_1.04.02_6847_0183.txt,GPE,erstond:/ Batavia den 15 7b
12595,/:was getekend:,NL-HaNA_1.04.02_6847_0183.txt,ORG,ber 1772. /:was getekend:) A:s Thom
12596,Johannes de Vos,NL-HaNA_1.04.02_6847_0183.txt,PERSON,"Thomsens-
Johannes de Vos

17
72.
p"
12597,"Augustus
nots",NL-HaNA_1.04.02_6847_0183.txt,PERSON," Den 29:' Augustus
nots:)
Compare"
