,entity_name,filename,entity_type,snippet
10543,guod,NL-HaNA_1.04.02_6847_0874.txt,PERSON,rstond/ guod allestor wa
10545,"Michiel
",NL-HaNA_1.04.02_6847_0887.txt,PERSON,"Panneel
Michiel
Op Heden D"
10549,resideerende,NL-HaNA_1.04.02_6847_0887.txt,PERSON,d Batavia resideerende in de voo
10550,Michiel Panneel,NL-HaNA_1.04.02_6847_0887.txt,PERSON,tuigen db Michiel Panneel boekhoude
10554,Zynde den E:,NL-HaNA_1.04.02_6847_0887.txt,PERSON,"my bekend
Zynde den E: Comp: sie"
10556,onaangelien zyn,NL-HaNA_1.04.02_6847_0887.txt,PERSON," hebbende onaangelien zyn en
Swakke"
10557,Eyge vrye,NL-HaNA_1.04.02_6847_0887.txt,PERSON, ommerigt Eyge vrye en onbedw
10558,Sonder indncke,NL-HaNA_1.04.02_6847_0887.txt,PERSON,ene wille Sonder indncke of persir
10559,"mindien
",NL-HaNA_1.04.02_6847_0887.txt,PERSON,"oceerende mindien
„
alle zij"
10561,Maria Magdalina,NL-HaNA_1.04.02_6847_0887.txt,PERSON,"ten vrouw Maria Magdalina Een Com
„"
10562,Jm P,NL-HaNA_1.04.02_6847_0887.txt,PERSON,s van 482 Jm P: ieder/be
10563,zyn testetenad,NL-HaNA_1.04.02_6847_0887.txt,PERSON,"en die
op zyn testetenad overleden"
10564,Euyze,NL-HaNA_1.04.02_6847_0887.txt,PERSON, te zynen Euyze zullen ge
10566,noogt,NL-HaNA_1.04.02_6847_0887.txt,PERSON,hebben en noogt getrouwt 
10569,sin Eenige al,NL-HaNA_1.04.02_6847_0887.txt,PERSON, dien tot sin Eenige al geheele e
10574,Maria,NL-HaNA_1.04.02_6847_0887.txt,PERSON," Johannas Maria
ond vheen"
10575,vheen Jaaren,NL-HaNA_1.04.02_6847_0887.txt,PERSON,"Maria
ond vheen Jaaren en Sophia"
10576,Sophia Amarantha,NL-HaNA_1.04.02_6847_0887.txt,PERSON,Jaaren en Sophia Amarantha Panneel o
10578,besorger van sine,NL-HaNA_1.04.02_6847_0887.txt,PERSON,essamente besorger van sine Ee graven
10580,zyner nalatersh,NL-HaNA_1.04.02_6847_0887.txt,PERSON,ridderaar zyner nalatersh:ihen voog
10581,ihen,NL-HaNA_1.04.02_6847_0887.txt,PERSON,nalatersh:ihen voogd ove
10582,Eeaamen,NL-HaNA_1.04.02_6847_0887.txt,PERSON,"opmondige Eeaamen en
der se"
10583,uytkragte deses,NL-HaNA_1.04.02_6847_0887.txt,PERSON,der selva uytkragte deses te Ervene
10588,Hendrik Panneel,NL-HaNA_1.04.02_6847_0887.txt,PERSON,"der derE: Hendrik Panneel Boek
sond"
10589,wydlopige last,NL-HaNA_1.04.02_6847_0887.txt,PERSON,"oda„
nige wydlopige last, magt, en"
10593,Eerw voor der selver,NL-HaNA_1.04.02_6847_0887.txt,PERSON,eder haar Eerw voor der selver andersint
10594,nemene moeyt,NL-HaNA_1.04.02_6847_0887.txt,PERSON,rsints te nemene moeyt en sorge 
10595,sorge reve,NL-HaNA_1.04.02_6847_0887.txt,PERSON," moeyt en sorge reve„
rentelyk"
10597,versoekt Eligeerd,NL-HaNA_1.04.02_6847_0887.txt,PERSON,"nd
gelden versoekt Eligeerd en Consti"
10599,Eerbiediglyk,NL-HaNA_1.04.02_6847_0887.txt,PERSON," hij seer Eerbiediglyk d'Edele
g"
10600,heeren bewindhebberen,NL-HaNA_1.04.02_6847_0887.txt,PERSON,oot agtb: heeren bewindhebberen der geoct
10604,zijne Eenige algeheele ende universeele,NL-HaNA_1.04.02_6847_1070.txt,PERSON,ateur tot zijne Eenige algeheele ende universeele Erfgenae„
10608,leeden zynde,NL-HaNA_1.04.02_6847_1070.txt,PERSON,"em over„
„leeden zynde als ten, "
10609,inleeven zynde,NL-HaNA_1.04.02_6847_1070.txt,PERSON,"ijden nog inleeven zynde brdes
en "
10610,den,NL-HaNA_1.04.02_6847_1070.txt,PERSON,erklaarde den te staten
10617,constitueerende,NL-HaNA_1.04.02_6847_1070.txt,PERSON,soeken en constitueerende D'E E:s I
10621,"Eenigsints
naregten",NL-HaNA_1.04.02_6847_1070.txt,PERSON,"iteit als Eenigsints
naregten kanen mag"
10622,assump,NL-HaNA_1.04.02_6847_1070.txt,PERSON,"l die van assump,
tie subs"
10623,den Eijnde,NL-HaNA_1.04.02_6847_1070.txt,PERSON,"gatie tot den Eijnde toe
eclud"
10624,Curator Adliles,NL-HaNA_1.04.02_6847_1070.txt,PERSON," den heer Curator Adliles alhier
en"
10625,sterfhuijs verstaen,NL-HaNA_1.04.02_6847_1070.txt,PERSON,estateute sterfhuijs verstaen mogte wor
10628,mijne gedaene preadvententie,NL-HaNA_1.04.02_6847_1070.txt,PERSON,"aangezien mijne gedaene preadvententie,
Maar tot"
10629,Constitueerende,NL-HaNA_1.04.02_6847_1070.txt,PERSON,soeken en Constitueerende wel Edele
10635,mijne gedaene,NL-HaNA_1.04.02_6847_1070.txt,PERSON,tateur op mijne gedaene of vraegi
10636,"Johannes
Macs


",NL-HaNA_1.04.02_6847_0609.txt,PERSON,"Johannes
Macs


Maar tot E"
10638,Committeert,NL-HaNA_1.04.02_6847_0609.txt,PERSON,rzoekt en Committeert hij zeer 
10642,deflausule,NL-HaNA_1.04.02_6847_0609.txt,PERSON,behoudene deflausule reservato
10644,deeze zijne,NL-HaNA_1.04.02_6847_0609.txt,PERSON,e magt om deeze zijne testament
10647,alzulke,NL-HaNA_1.04.02_6847_0609.txt,PERSON,racken en alzulke verandere
10648,maeken,NL-HaNA_1.04.02_6847_0609.txt,PERSON,nderen te maeken als hij o
10649,"margine
",NL-HaNA_1.04.02_6847_0609.txt,PERSON,"’t zij in margine
of op de r"
10651,memorien,NL-HaNA_1.04.02_6847_0609.txt,PERSON,j apparte memorien zal komen
10652,Ginsereerd,NL-HaNA_1.04.02_6847_0609.txt,PERSON,"ijk stond Ginsereerd
dan wel b"
10654,duijdelijk voorgeleezen,NL-HaNA_1.04.02_6847_0609.txt,PERSON,"testateur duijdelijk voorgeleezen en
bij he"
10655,Testament Codicil,NL-HaNA_1.04.02_6847_0609.txt,PERSON,t zij als Testament Codicil of zodani
10656,thuijn van voorengenoemde,NL-HaNA_1.04.02_6847_0609.txt,PERSON,erd in de thuijn van voorengenoemde Mejuff de
10657,Mohr Staende,NL-HaNA_1.04.02_6847_0609.txt,PERSON," deweduwe
Mohr Staende aan de mo"
10658,"sirardus
de Melo",NL-HaNA_1.04.02_6847_0609.txt,PERSON,"wesen van sirardus
de Melo e Srayjan"
10659,Srayjanus,NL-HaNA_1.04.02_6847_0609.txt,PERSON,de Melo e Srayjanus Abrahamsz
10660,Abrahamsz Clercq,NL-HaNA_1.04.02_6847_0609.txt,PERSON,Srayjanus Abrahamsz Clercq als getui
10661,"Thien
Ryksdaalders",NL-HaNA_1.04.02_6847_0609.txt,PERSON,"Zegul van Thien
Ryksdaalders /ondersto"
10663,nederlands Jndia,NL-HaNA_1.04.02_6847_0609.txt,PERSON,ering van nederlands Jndia geadmitte
10667,"Johannes
",NL-HaNA_1.04.02_6847_0609.txt,PERSON,"igen d’ E Johannes
Hermanus M"
10668,Hermanus Maas,NL-HaNA_1.04.02_6847_0609.txt,PERSON," Johannes
Hermanus Maas Boekhoude"
10669,"Zijnde
",NL-HaNA_1.04.02_6847_0609.txt,PERSON,"ij bekend
Zijnde
"
10670,dogters naamens,NL-HaNA_1.04.02_6847_0216.txt,PERSON,dogters naamens Arend Jer
10671,Arend Jeremias,NL-HaNA_1.04.02_6847_0216.txt,PERSON,"s naamens Arend Jeremias, 9. Johan"
10672,Johanna Maria,NL-HaNA_1.04.02_6847_0216.txt,PERSON,"emias, 9. Johanna Maria
12, en Ch"
10673,Charlotta Anthonia Meijer,NL-HaNA_1.04.02_6847_0216.txt,PERSON,"ia
12, en Charlotta Anthonia Meijer 8. Jaaren"
10674,Legitime,NL-HaNA_1.04.02_6847_0216.txt,PERSON, de waare Legitime Portie di
10676,Titul,NL-HaNA_1.04.02_6847_0216.txt,PERSON,"e
regt en Titul, van Just"
10677,Justitutie,NL-HaNA_1.04.02_6847_0216.txt,PERSON,"itul, van Justitutie: begeeren"
10678,welEd,NL-HaNA_1.04.02_6847_0216.txt,PERSON,dat haare welEd=s kindere
10679,Legitime,NL-HaNA_1.04.02_6847_0216.txt,PERSON,"ng hunner Legitime portie
so"
10680,welEd,NL-HaNA_1.04.02_6847_0216.txt,PERSON," door hun welEd=s
geforme"
10682,d dict,NL-HaNA_1.04.02_6847_0216.txt,PERSON,onderteek=d dict=d als ver
10683,inne,NL-HaNA_1.04.02_6847_0216.txt,PERSON,"
hun daar inne niet verk"
10684,Legitime,NL-HaNA_1.04.02_6847_0216.txt,PERSON,"en, welke Legitime portie
sa"
10686,welEd,NL-HaNA_1.04.02_6847_0216.txt,PERSON,"eder
haar welEd=s kindere"
10688,nomineerende de Eerst,NL-HaNA_1.04.02_6847_0216.txt,PERSON,lende; en nomineerende de Eerst stervende
10690,welEd,NL-HaNA_1.04.02_6847_0216.txt,PERSON,over zijn welEd: testat=r
10691,heeren Bewindhebberen der,NL-HaNA_1.04.02_6847_0216.txt,PERSON,gr: agtb: heeren Bewindhebberen der geoctroij
10692,Eijnde,NL-HaNA_1.04.02_6847_0216.txt,PERSON, zijn ten Eijnde door haar
10693,testatrice de langstleeven,NL-HaNA_1.04.02_6847_0216.txt,PERSON," de metr: testatrice de langstleeven de
van de"
10694,Januarij,NL-HaNA_1.04.02_6847_0534.txt,PERSON,"n gemelde Januarij daar en
b"
10695,maandelijx,NL-HaNA_1.04.02_6847_0534.txt,PERSON,e zoontje maandelijx op te bre
10696,Edag,NL-HaNA_1.04.02_6847_0534.txt,PERSON,te voorsz Edag zal zulx 
10697,zulx Cesseeren,NL-HaNA_1.04.02_6847_0534.txt,PERSON," Edag zal zulx Cesseeren
en op hou"
10698,dra gemeete zoontj,NL-HaNA_1.04.02_6847_0534.txt,PERSON,houden zo dra gemeete zoontj binnen di
10699,"endien
",NL-HaNA_1.04.02_6847_0534.txt,PERSON,"te hebben endien
volgens to"
10702,"Christiaan
Cornelis Rowolt",NL-HaNA_1.04.02_6847_0534.txt,PERSON,"r de heer Christiaan
Cornelis Rowolt, ijvoor d"
10703,ijvoor draijer,NL-HaNA_1.04.02_6847_0534.txt,PERSON,"s Rowolt, ijvoor draijer tot hambu"
10705,Hendrik Lodewijk,NL-HaNA_1.04.02_6847_0534.txt,PERSON,e zoontje Hendrik Lodewijk oud seven
10707,Langstl,NL-HaNA_1.04.02_6847_0534.txt,PERSON,"ateur het
Langstl: Sterffel"
10709,Anthonij Neuweld,NL-HaNA_1.04.02_6847_0534.txt,PERSON," dan D'E: Anthonij Neuweld
Koopman e"
10710,"Cornelis
de Keijser",NL-HaNA_1.04.02_6847_0534.txt,PERSON,"alhier a: Cornelis
de Keijser, weesmees"
10711,deser Steede,NL-HaNA_1.04.02_6847_0534.txt,PERSON,esmeester deser Steede mitsgader
10713,Crediten,NL-HaNA_1.04.02_6847_0534.txt,PERSON,actien en Crediten niets uij
10714,Edog,NL-HaNA_1.04.02_6847_0534.txt,PERSON,"gezonderd
Edog ingevalle"
10715,quame,NL-HaNA_1.04.02_6847_0534.txt,PERSON,ngetrouwd quame te overle
10717,uijtkragte deses mogt,NL-HaNA_1.04.02_6847_0534.txt,PERSON," geen hij
uijtkragte deses mogt komen te "
10718,"reets
mogte overleeden weesen",NL-HaNA_1.04.02_6847_0534.txt,PERSON,"e als dan reets
mogte overleeden weesen dan op me"
10719,weege van Substitutie,NL-HaNA_1.04.02_6847_0534.txt,PERSON,allen bij weege van Substitutie en dat so
10722,Constitueerende den,NL-HaNA_1.04.02_6847_0534.txt,PERSON,erende en Constitueerende den testateur
10725,sijne begraveniss,NL-HaNA_1.04.02_6847_0534.txt,PERSON,"rgers van sijne begraveniss
item toes"
10726,regeerende,NL-HaNA_1.04.02_6847_0534.txt,PERSON,toesiende regeerende en admini
10727,administreerende vooiden,NL-HaNA_1.04.02_6847_0534.txt,PERSON,erende en administreerende vooiden over sijn
10728,sijn bovengemlde,NL-HaNA_1.04.02_6847_0534.txt,PERSON,"iden over sijn bovengemlde
minderjar"
10729,Anthonij Nieuweld,NL-HaNA_1.04.02_6847_0534.txt,PERSON,"oemde E„s Anthonij Nieuweld -
Corneli"
10731,Herman Schetus Festaris Publuq,NL-HaNA_1.04.02_6847_0677.txt,PERSON,or mij M: Herman Schetus Festaris Publuq bij de Ed
10732,neederlands Jndia,NL-HaNA_1.04.02_6847_0677.txt,PERSON,ring; van neederlands Jndia geadmitte
10741,zijne tydelijke,NL-HaNA_1.04.02_6847_0677.txt,PERSON,n om over zijne tydelijke natelaten
10742,natelatene,NL-HaNA_1.04.02_6847_0677.txt,PERSON,"tydelijke natelatene ijde=
der"
10744,duipositn treedende,NL-HaNA_1.04.02_6847_0677.txt,PERSON,ieuwe tet duipositn treedende verklaard
10747,tefatins breet,NL-HaNA_1.04.02_6847_0677.txt,PERSON, van Ssin tefatins breet vrijgegen
10748,Ravinne,NL-HaNA_1.04.02_6847_0677.txt,PERSON,vrijgegen Ravinne in namsfa
10754,soontje,NL-HaNA_1.04.02_6847_0677.txt,PERSON,natuulijk soontje nog ongeb
10755,ongeboopt,NL-HaNA_1.04.02_6847_0677.txt,PERSON,ontje nog ongeboopt en oud ru
10757,Van Vijff,NL-HaNA_1.04.02_6847_0677.txt,PERSON,"een sonen
Van Vijff hondert r"
10761,Juffrouw Hendrina magdalena Crommelsmith,NL-HaNA_1.04.02_6847_0677.txt,PERSON,"uijsvrouw Juffrouw Hendrina magdalena Crommelsmith en dat
al"
10762,natelatenie,NL-HaNA_1.04.02_6847_0677.txt,PERSON,uymene en natelatenie goederen 
10764,Iem,NL-HaNA_1.04.02_6847_0677.txt,PERSON,"nvoerende Iem, actien &"
10765,Crediten,NL-HaNA_1.04.02_6847_0677.txt,PERSON,&amp;amp; Crediten niets uij
10767,"mitsgadersgeen
",NL-HaNA_1.04.02_6847_0677.txt,PERSON,"edragende mitsgadersgeen
onders nog"
10770,sijne begavenise,NL-HaNA_1.04.02_6847_0677.txt,PERSON,"te en van sijne begavenise, Stem res"
10771,sijner nalatenschap mitsgaders,NL-HaNA_1.04.02_6847_0677.txt,PERSON,"e
paresse sijner nalatenschap mitsgaders regeerend"
10773,Sijn,NL-HaNA_1.04.02_6847_0677.txt,PERSON,"dist
over Sijn hier voor"
10775,enderselver,NL-HaNA_1.04.02_6847_0677.txt,PERSON,k soontje enderselver uijtkragt
10776,Magdalena Trommelsmitt,NL-HaNA_1.04.02_6847_0677.txt,PERSON, hendrina Magdalena Trommelsmitt met de ma
10778,mt de valijte berend uijt sijne,NL-HaNA_1.04.02_6847_0677.txt,PERSON, tefatens mt de valijte berend uijt sijne nalrtejte
10781,zoo his,NL-HaNA_1.04.02_6847_0677.txt,PERSON,"n
adlitis zoo his als to pl"
10782,steffuij,NL-HaNA_1.04.02_6847_0677.txt,PERSON,"tefateens steffuij detaa
mig"
10783,tenemene moeijte,NL-HaNA_1.04.02_6847_0677.txt,PERSON,r omtrend tenemene moeijte en sorge 
10784,sorge reverentelijk,NL-HaNA_1.04.02_6847_0677.txt,PERSON,"oeijte en sorge reverentelijk
Bedantend"
10785,onaangesien,NL-HaNA_1.04.02_6847_0677.txt,PERSON,edantende onaangesien te preadv
10786,preadvertentie bien,NL-HaNA_1.04.02_6847_0677.txt,PERSON,gesien te preadvertentie bien aangaande
10792,tebehouden,NL-HaNA_1.04.02_6847_0441.txt,PERSON,n aan zig tebehouden de magt e
10793,faculteijt,NL-HaNA_1.04.02_6847_0441.txt,PERSON,"e magt en faculteijt omdeesen
"
10794,alzulke Legaeter,NL-HaNA_1.04.02_6847_0441.txt,PERSON,sitie met alzulke Legaeter pralegate
10795,Emanaipatien van lijffeijgenen,NL-HaNA_1.04.02_6847_0441.txt,PERSON,"ralegaten Emanaipatien van lijffeijgenen
en benoem"
10800,memorien,NL-HaNA_1.04.02_6847_0441.txt,PERSON,j apparte memorien onder hun
10801,evengelijke kragt,NL-HaNA_1.04.02_6847_0441.txt,PERSON,ouden van evengelijke kragt en waarde
10802,Jan van de Polder,NL-HaNA_1.04.02_6847_0441.txt,PERSON,"gemelde 6 Jan van de Polder
woonende "
10803,duijdelijk voorgeleezen,NL-HaNA_1.04.02_6847_0441.txt,PERSON,stateuren duijdelijk voorgeleezen en bij hu
10809,benegminu officim,NL-HaNA_1.04.02_6847_0441.txt,PERSON,et Nobile benegminu officim van alle 
10812,mijne Clercquen,NL-HaNA_1.04.02_6847_0441.txt,PERSON,"staan van mijne Clercquen Matthijs
"
10813,"Matthijs
Jacobsz",NL-HaNA_1.04.02_6847_0441.txt,PERSON,"Clercquen Matthijs
Jacobsz en Marcue"
10814,Marcues Partholomeus,NL-HaNA_1.04.02_6847_0441.txt,PERSON,acobsz en Marcues Partholomeus Fransz al
10815,quod Attestor,NL-HaNA_1.04.02_6847_0441.txt,PERSON,derstond/ quod Attestor /was gete
10818,Leendert Rolff,NL-HaNA_1.04.02_6847_0441.txt,PERSON, voor mij Leendert Rolff notaris p
10821,E. E Heer,NL-HaNA_1.04.02_6847_0441.txt,PERSON,ijgen den E. E Heer. Serrardu
10822,Juffrouw Johanna Mauritia Mohr,NL-HaNA_1.04.02_6847_0464.txt,PERSON,"ve zuster Juffrouw Johanna Mauritia Mohr. Een
somm"
10823,Fredrik Jacob Rotthenbeuler,NL-HaNA_1.04.02_6847_0464.txt,PERSON,"„s dienst Fredrik Jacob Rotthenbeuler
Een somma"
10825,Hendrik Laurens van der Crap,NL-HaNA_1.04.02_6847_0464.txt,PERSON,"s
Aan deE Hendrik Laurens van der Crap onderkoop"
10826,ger van ’t,NL-HaNA_1.04.02_6847_0464.txt,PERSON," overdra„
ger van ’t guarnisoe"
10828,Jan Iuffrouw Argeintha Willems wed,NL-HaNA_1.04.02_6847_0464.txt,PERSON,"nd Rijxo„
Jan Iuffrouw Argeintha Willems wed„e stroede"
10830,Jsaak Matthijs,NL-HaNA_1.04.02_6847_0464.txt,PERSON,en burger Jsaak Matthijs Een somma
10831,Arnoldus Daniels,NL-HaNA_1.04.02_6847_0464.txt,PERSON, Vrandrig Arnoldus Daniels Een Somma
10832,Willem Willems,NL-HaNA_1.04.02_6847_0464.txt,PERSON,en burger Willem Willems een sourm
10836,onstentenisse van dessendenten,NL-HaNA_1.04.02_6847_0464.txt,PERSON,"teur
door onstentenisse van dessendenten / als noo"
10837,nooijt,NL-HaNA_1.04.02_6847_0464.txt,PERSON,ten / als nooijt gehuwd ge
10838,Erfgenaame,NL-HaNA_1.04.02_6847_0464.txt,PERSON,niversele Erfgenaame te nomine
10842,Anna Elisabeth van Thoff,NL-HaNA_1.04.02_6847_0464.txt,PERSON,"
mejuff„r Anna Elisabeth van Thoff laast wed"
10843,laast wed,NL-HaNA_1.04.02_6847_0464.txt,PERSON,van Thoff laast wed: wijlen d
10844,wijlen den,NL-HaNA_1.04.02_6847_0464.txt,PERSON,aast wed: wijlen den wel Eerwa
10845,"Eerwaarde
",NL-HaNA_1.04.02_6847_0464.txt,PERSON,"n den wel Eerwaarde
heer Johan"
10846,Johan maurits Mohr,NL-HaNA_1.04.02_6847_0464.txt,PERSON,"arde
heer Johan maurits Mohr inleeven "
10847,natelatene goe,NL-HaNA_1.04.02_6847_0464.txt,PERSON,"e overige natelatene goe„
„deren z"
10848,Crediten,NL-HaNA_1.04.02_6847_0464.txt,PERSON,actien en Crediten niets uit
10849,Executrice deser testamente,NL-HaNA_1.04.02_6847_0464.txt,PERSON,"ndert
Tot Executrice deser testamente en besorg"
10850,zijner boedel,NL-HaNA_1.04.02_6847_0464.txt,PERSON,eraarster zijner boedel en nalate
10851,Voogdesse,NL-HaNA_1.04.02_6847_0464.txt,PERSON,"als meede Voogdesse over de
p"
10853,magten authoriteijt,NL-HaNA_1.04.02_6847_0464.txt,PERSON," zodanige magten authoriteijt als na
re"
10854,gedefereert onderdes,NL-HaNA_1.04.02_6847_0464.txt,PERSON,an werden gedefereert onderdes die van a
10856,Jeff,NL-HaNA_1.04.02_6847_0464.txt,PERSON,eeft gem: Jeff„r de last
10857,heeren welsmeesteren,NL-HaNA_1.04.02_6847_0464.txt,PERSON,"legie van
heeren welsmeesteren en d'ECua"
10858,adlites,NL-HaNA_1.04.02_6847_0464.txt,PERSON,ECuarator adlites zo te des
10861,nemene moeij,NL-HaNA_1.04.02_6847_0464.txt,PERSON,zelver te nemene moeij te revere
10862,reverentelijk bedankende,NL-HaNA_1.04.02_6847_0464.txt,PERSON," moeij te reverentelijk bedankende
Maix
"
10863,Jacobus Maas,NL-HaNA_1.04.02_6847_1104.txt,PERSON,"braham en Jacobus Maas, oer
tmee"
10864,off madara,NL-HaNA_1.04.02_6847_1104.txt,PERSON,"er
tmeede off madara Executeur"
10869,"deesen
",NL-HaNA_1.04.02_6847_1104.txt,PERSON,"elling in deesen
sodanige v"
10871,marginie,NL-HaNA_1.04.02_6847_1104.txt,PERSON,’t sij in marginie op de reg
10872,bliken,NL-HaNA_1.04.02_6847_1104.txt,PERSON, komen te bliken te houden
10873,eevengelijke krogt,NL-HaNA_1.04.02_6847_1104.txt,PERSON,"ouden van
eevengelijke krogt en waarde"
10875,Notaris,NL-HaNA_1.04.02_6847_1104.txt,PERSON, wel voor Notaris en getuij
10876,duijdelijk,NL-HaNA_1.04.02_6847_1104.txt,PERSON,"tateur en duijdelijk voor„
gel"
10879,codicille giste,NL-HaNA_1.04.02_6847_1104.txt,PERSON,testament codicille giste ter soeke
10881,maekinge van uijtterste,NL-HaNA_1.04.02_6847_1104.txt,PERSON,ge andere maekinge van uijtterste wille sul
10882,selve bestna regten sal,NL-HaNA_1.04.02_6847_1104.txt,PERSON,"sulks
het selve bestna regten sal konnen be"
10883,konnen bestaen,NL-HaNA_1.04.02_6847_1104.txt,PERSON,egten sal konnen bestaen schoon de
10885,deesen gerequireerder,NL-HaNA_1.04.02_6847_1104.txt,PERSON,teyten in deesen gerequireerder niet volk
10886,willem gilles,NL-HaNA_1.04.02_6847_1104.txt,PERSON,"eesen van willem gilles
Martijns "
10887,Martijns,NL-HaNA_1.04.02_6847_1104.txt,PERSON,"em gilles
Martijns en Benedi"
10888,Benedictus Pennemans clercq,NL-HaNA_1.04.02_6847_1104.txt,PERSON,rtijns en Benedictus Pennemans clercq als getuy
10889,quod Attestok,NL-HaNA_1.04.02_6847_1104.txt,PERSON,derstond/ quod Attestok / was Get
10890,Verspijck,NL-HaNA_1.04.02_6847_1104.txt,PERSON,"end
H: C: Verspijck, notaiis "
10893,dato,NL-HaNA_1.04.02_6847_1104.txt,PERSON,lutie van dato deeses /o
10896,Johan Mauritie,NL-HaNA_1.04.02_6847_0542.txt,PERSON,"Johan Mauritie
dit instr"
10898,Sirardus,NL-HaNA_1.04.02_6847_0542.txt,PERSON,gheid van Sirardus De Meloe 
10899,De Meloe,NL-HaNA_1.04.02_6847_0542.txt,PERSON," Sirardus De Meloe Jacobus
J"
10900,"Jacobus
",NL-HaNA_1.04.02_6847_0542.txt,PERSON," De Meloe Jacobus
Jeronimus "
10901,Jeronimus Hanibulsz,NL-HaNA_1.04.02_6847_0542.txt,PERSON,"e Jacobus
Jeronimus Hanibulsz Clercquen"
10902,deeses,NL-HaNA_1.04.02_6847_0542.txt,PERSON,"
deminute deeses is behoor"
10903,behoorlik,NL-HaNA_1.04.02_6847_0542.txt,PERSON,deeses is behoorlik geteekend
10904,Blomhert,NL-HaNA_1.04.02_6847_0542.txt,PERSON,"tekend E: Blomhert notaris,
"
10905,den Eersten,NL-HaNA_1.04.02_6847_0542.txt,PERSON,p Hteeden den Eersten Maart 175
10906,nederlands india,NL-HaNA_1.04.02_6847_0542.txt,PERSON,ringe van nederlands india geadmitte
10908,resideerende,NL-HaNA_1.04.02_6847_0542.txt,PERSON,d batavia resideerende ter prese
10910,den Eerwaarden,NL-HaNA_1.04.02_6847_0542.txt,PERSON,etuijgen. den Eerwaarden Heer Joha
10911,Heer Johan Mauritius Mohr,NL-HaNA_1.04.02_6847_0542.txt,PERSON,"erwaarden Heer Johan Mauritius Mohr ordinair
"
10913,"Anna
",NL-HaNA_1.04.02_6847_0542.txt,PERSON," Mejuff„r Anna
Elisabeth "
10914,Elisabeth van E: Hoff,NL-HaNA_1.04.02_6847_0542.txt,PERSON,"ff„r Anna
Elisabeth van E: Hoff Egteliede"
10915,Lighaamen,NL-HaNA_1.04.02_6847_0542.txt,PERSON,esond van Lighaamen en hebben
10916,uijtspraake,NL-HaNA_1.04.02_6847_0542.txt,PERSON,verwaarde uijtspraake te kennen
10918,naatelatene,NL-HaNA_1.04.02_6847_0542.txt,PERSON, haar E„s naatelatene goederen 
10919,Codicillen,NL-HaNA_1.04.02_6847_0542.txt,PERSON,"menten en Codicillen En op
nie"
10920,den Eerwaarden,NL-HaNA_1.04.02_6847_0542.txt,PERSON,"erklaarde den Eerwaarden Heer
test"
10921,"Heer
",NL-HaNA_1.04.02_6847_0542.txt,PERSON,"erwaarden Heer
testateur "
10923,Eerwaardens,NL-HaNA_1.04.02_6847_0542.txt,PERSON,eren sijn Eerwaardens huijs inb
10924,Adriana Petronella,NL-HaNA_1.04.02_6847_0542.txt,PERSON,"nboorling
Adriana Petronella waar over"
10925,Eerwaarden,NL-HaNA_1.04.02_6847_0542.txt,PERSON,over sijn Eerwaarden met desse
10928,slavinne,NL-HaNA_1.04.02_6847_0542.txt,PERSON,rwaardens slavinne Candasa v
10929,Candasa van Java,NL-HaNA_1.04.02_6847_0542.txt,PERSON," slavinne Candasa van Java
Endat bei"
10930,Eerwaarden,NL-HaNA_1.04.02_6847_0542.txt,PERSON,ende sijn Eerwaarden wijders a
10936,r van den Boekhouder,NL-HaNA_1.04.02_6847_0081.txt,PERSON,bs huijsv:r van den Boekhouder ten diens
10938,destad,NL-HaNA_1.04.02_6847_0081.txt,PERSON,"gt binnen destad af„
tegev"
10940,Heer Cura,NL-HaNA_1.04.02_6847_0081.txt,PERSON,"en en den Heer Cura„
tor Adli"
10941,haer,NL-HaNA_1.04.02_6847_0081.txt,PERSON,"s Elders, haer Eerw:s en"
10942,reverentelijk bedankende,NL-HaNA_1.04.02_6847_0081.txt,PERSON,"n moeijte reverentelijk bedankende niet
Iege"
10948,uijtkragte deeses geregtig,NL-HaNA_1.04.02_6847_0081.txt,PERSON, daar toe uijtkragte deeses geregtig zal of zu
10951,faculteijt,NL-HaNA_1.04.02_6847_0081.txt,PERSON,e magt en faculteijt om ten al
10952,"memorien
ofte",NL-HaNA_1.04.02_6847_0081.txt,PERSON,"getekende memorien
ofte geschrift"
10953,mitsgad,NL-HaNA_1.04.02_6847_0081.txt,PERSON,"minderen, mitsgad:s
in ’t g"
10954,buijten d,NL-HaNA_1.04.02_6847_0081.txt,PERSON, generaal buijten d’Erfstelli
10957,evengelijke kragt,NL-HaNA_1.04.02_6847_0081.txt,PERSON,selve van evengelijke kragt zal werde
10958,inne,NL-HaNA_1.04.02_6847_0081.txt,PERSON," het
hier inne woordelij"
10960,"dogtertje
genaamd",NL-HaNA_1.04.02_6847_0578.txt,PERSON," verwekte dogtertje
genaamd Adriana M"
10961,Adriana Maria Sophia de Vries,NL-HaNA_1.04.02_6847_0578.txt,PERSON,"e
genaamd Adriana Maria Sophia de Vries oud twee "
10962,Erfgenaam,NL-HaNA_1.04.02_6847_0578.txt,PERSON,"aar meede Erfgenaam of
Erfgen"
10964,titul van institutie,NL-HaNA_1.04.02_6847_0578.txt,PERSON,"n regt en titul van institutie
Edog inge"
10966,E. voorschreeve,NL-HaNA_1.04.02_6847_0578.txt,PERSON, aan sijn E. voorschreeve moeder Me
