,entity_name,filename,entity_type,snippet
727,crediten,NL-HaNA_1.04.02_6847_0070.txt,PERSON,en en crediten geen uytgeson
728,uytgesondert,NL-HaNA_1.04.02_6847_0070.txt,PERSON, geen uytgesondert des dat de la
729,langstleevende ge,NL-HaNA_1.04.02_6847_0070.txt,ORG,"at de langstleevende ge„
houden zal z"
730,zaat,NL-HaNA_1.04.02_6847_0070.txt,GPE,en wy zaat huwelik zeven
731,huwelik,NL-HaNA_1.04.02_6847_0070.txt,PERSON," zaat huwelik zeven
welken "
732,natelaten uyt,NL-HaNA_1.04.02_6847_0070.txt,PERSON,vende natelaten uyt te keeren de 
733,bij deesen,NL-HaNA_1.04.02_6847_0070.txt,PERSON,"rende bij deesen,
dog bij aldi"
734,afrijvig,NL-HaNA_1.04.02_6847_0070.txt,PERSON,ereld afrijvig mogte worden 
735,Tean,NL-HaNA_1.04.02_6847_0070.txt,PERSON, heer Tean Bouigont tot 
736,berlijn,NL-HaNA_1.04.02_6847_0070.txt,GPE,t tot berlijn woonagtig zoo
737,Testatrice,NL-HaNA_1.04.02_6847_0070.txt,ORG,at de Testatrice als dan gehou
738,legitime,NL-HaNA_1.04.02_6847_0070.txt,PERSON,orsz: legitime portie die hi
739,Competeerende en waarlenne,NL-HaNA_1.04.02_6847_0070.txt,ORG,"ur is Competeerende en waarlenne zij
testateur"
740,Erfgenaam,NL-HaNA_1.04.02_6847_0070.txt,PERSON,"meede Erfgenaam te ensti„
tne"
741,ensti,NL-HaNA_1.04.02_6847_0070.txt,ORG,"am te ensti„
tneeren bij "
742,bij desen,NL-HaNA_1.04.02_6847_0070.txt,PERSON,"eeren bij desen,
aftiermeeren"
743,Executtise van desen testamente,NL-HaNA_1.04.02_6847_0070.txt,PERSON,r off Executtise van desen testamente en van des ee
744,begraffenisse,NL-HaNA_1.04.02_6847_0070.txt,GPE,endes begraffenisse item redderaa
745,niskrogte deses,NL-HaNA_1.04.02_6847_0070.txt,PERSON,elver niskrogte deses te Ervene pen
746,Ervene,NL-HaNA_1.04.02_6847_0070.txt,GPE,"es te Ervene penn: en
mida"
747,nomineeren,NL-HaNA_1.04.02_6847_0070.txt,GPE,ij te nomineeren en stellen de
748,Eaog,NL-HaNA_1.04.02_6847_0070.txt,ORG,"gatie
Eaog inge valle de"
749,Constitueert,NL-HaNA_1.04.02_6847_0070.txt,PERSON,rt en Constitueert hij met en be
750,David Johan Smijth,NL-HaNA_1.04.02_6847_0070.txt,PERSON," heer David Johan Smijth
opperkoopmn h"
751,geder int bijson,NL-HaNA_1.04.02_6847_0067.txt,PERSON,"samen als geder int bijson„
der, soo"
752,gezog,NL-HaNA_1.04.02_6847_0067.txt,PERSON,t magt en gezog als na re
753,assumeeren surrogeeren,NL-HaNA_1.04.02_6847_0067.txt,PERSON, te mogen assumeeren surrogeeren en substi
754,Eerbiedige Leclusie,NL-HaNA_1.04.02_6847_0067.txt,ORG,alles met Eerbiedige Leclusie van heere
755,Executeurs,NL-HaNA_1.04.02_6847_0067.txt,GPE,"
waar tot Executeurs over sijn"
756,Comp,NL-HaNA_1.04.02_6847_0067.txt,ORG,"rs bij de Comp:e te
goed"
757,versoekt bligeerd,NL-HaNA_1.04.02_6847_0067.txt,PERSON,ene gagie versoekt bligeerd en Consti
758,heeren bewindhebberen der geoc,NL-HaNA_1.04.02_6847_0067.txt,PERSON,"oot agtb: heeren bewindhebberen der geoc„
trooijee"
759,amsterdam,NL-HaNA_1.04.02_6847_0067.txt,GPE,"ter kamer amsterdam waar
voor"
760,ontfangst der selver sal,NL-HaNA_1.04.02_6847_0067.txt,PERSON,"s tot den ontfangst der selver sal wesen
geq"
761,besl,NL-HaNA_1.04.02_6847_0067.txt,PERSON,"laatste besl:
van haar h"
762,margine,NL-HaNA_1.04.02_6847_0067.txt,PERSON," zij in margine t
zij op de"
763,"memorien
",NL-HaNA_1.04.02_6847_0067.txt,PERSON,"apparte memorien
met alsulke "
764,alsulke,NL-HaNA_1.04.02_6847_0067.txt,ORG,"ien
met alsulke Legaten Ema"
765,Emancipatien van Lijfeijgenen,NL-HaNA_1.04.02_6847_0067.txt,PERSON,"Legaten Emancipatien van Lijfeijgenen en aan„
ste"
766,gedisponeerde,NL-HaNA_1.04.02_6847_0067.txt,GPE,omtrent gedisponeerde te herroepe
767,herroepen,NL-HaNA_1.04.02_6847_0067.txt,GPE,erde te herroepen of altereer
768,altereeren,NL-HaNA_1.04.02_6847_0067.txt,GPE,epen of altereeren als zijn E:
769,zoodanige kragt,NL-HaNA_1.04.02_6847_0067.txt,PERSON,"nde
van zoodanige kragt als off ’t "
770,inne woordelijk,NL-HaNA_1.04.02_6847_0067.txt,PERSON,"’t hier inne woordelijk stond ge
in"
771,Codicil,NL-HaNA_1.04.02_6847_0067.txt,ORG,wel bij Codicil voor not:s 
772,Sagt aen den,NL-HaNA_1.04.02_6847_0057.txt,GPE, voorszz: Sagt aen den teslateur
773,dugdelijk voorgelesen,NL-HaNA_1.04.02_6847_0057.txt,PERSON,"teslateur dugdelijk voorgelesen
_
d
viang"
774,Ced Gildesdit,NL-HaNA_1.04.02_6847_0057.txt,ORG,"geed
—Zde
Ced Gildesdit
Secluxeer"
775,Eerwheeren,NL-HaNA_1.04.02_6847_0057.txt,GPE,erbied d’ Eerwheeren weesmn ne
776,"nedens
",NL-HaNA_1.04.02_6847_0057.txt,PERSON,"en weesmn nedens
en alle
dE"
777,aalites,NL-HaNA_1.04.02_6847_0057.txt,GPE,urastoren aalites de geene 
778,nemene,NL-HaNA_1.04.02_6847_0057.txt,GPE,"rsints te nemene moeite
en"
779,zulx zoo haer gesamentlyk,NL-HaNA_1.04.02_6847_0057.txt,ORG, zorge en zulx zoo haer gesamentlyk als ieder
780,behoudene gagie,NL-HaNA_1.04.02_6847_0057.txt,PERSON,t de goed behoudene gagie versoekks
781,"versoekkslegeen
",NL-HaNA_1.04.02_6847_0057.txt,PERSON,"ene gagie versoekkslegeen
in Consice"
782,Comp,NL-HaNA_1.04.02_6847_0057.txt,ORG, indesche Comp: ten Came
783,Comp,NL-HaNA_1.04.02_6847_0057.txt,ORG, door dan Comp: affierme
784,"uiyt
kragte deses",NL-HaNA_1.04.02_6847_0057.txt,PERSON,"geene die uiyt
kragte deses tot den o"
785,den ontfangst,NL-HaNA_1.04.02_6847_0057.txt,PERSON,deses tot den ontfangst zal wesen
786,wesen gequalificeerd,NL-HaNA_1.04.02_6847_0057.txt,PERSON,"angst zal wesen gequalificeerd.
Laasteli"
787,"Jacob
Basiaans",NL-HaNA_1.04.02_6847_0057.txt,PERSON,"wesen van Jacob
Basiaans en David "
788,David Ians,NL-HaNA_1.04.02_6847_0057.txt,PERSON,siaans en David Ians Johannes 
789,Johannes Zoon,NL-HaNA_1.04.02_6847_0057.txt,PERSON,avid Ians Johannes Zoon Clercgals
790,behoorlj,NL-HaNA_1.04.02_6847_0057.txt,GPE, deses is behoorlj getekende
791,gesz,NL-HaNA_1.04.02_6847_0057.txt,GPE,etekenden gesz op den Ze
792,quod atsestor,NL-HaNA_1.04.02_6847_0057.txt,PERSON,derstond/ quod atsestor /was gete
793,"getekend/
P",NL-HaNA_1.04.02_6847_0057.txt,ORG,"stor /was getekend/
P: P Bant n"
794,P Bant,NL-HaNA_1.04.02_6847_0057.txt,PERSON,"ekend/
P: P Bant notaris
N"
795,Iunij,NL-HaNA_1.04.02_6847_0057.txt,PERSON,n den 10: Iunij 1769 Dirk
796,Dirk Topijn,NL-HaNA_1.04.02_6847_0057.txt,PERSON,"unij 1769 Dirk Topijn
Zes avond"
797,Matthias Diederik,NL-HaNA_1.04.02_6847_0057.txt,PERSON, voor mij Matthias Diederik van haak 
798,drik Sopin,NL-HaNA_1.04.02_6847_0057.txt,PERSON,"n b: len„
drik Sopin weester k"
799,knegt aer,NL-HaNA_1.04.02_6847_0057.txt,PERSON,n weester knegt aer boekbinde
800,Comp,NL-HaNA_1.04.02_6847_0057.txt,ORG,ijnde aen Comp:s ziet te
801,bedae,NL-HaNA_1.04.02_6847_0057.txt,GPE,"s ziet te bedae langende
"
802,versand,NL-HaNA_1.04.02_6847_0057.txt,GPE,orie ende versand wel magti
803,uitterlijk,NL-HaNA_1.04.02_6847_0057.txt,PERSON,e zoo ons uitterlijk bleek dew
804,seraade,NL-HaNA_1.04.02_6847_0057.txt,PERSON,erklaarde seraade te zyn ge
805,aissioneeren,NL-HaNA_1.04.02_6847_0057.txt,GPE,"elaten
te aissioneeren met u rev"
806,dato deses,NL-HaNA_1.04.02_6847_0057.txt,PERSON,e hy voor dato deses mogte heb
807,deesen,NL-HaNA_1.04.02_6847_0057.txt,PERSON,n dan bij deesen op nieuw 
808,miverveele,NL-HaNA_1.04.02_6847_0057.txt,GPE,"eele ende miverveele
naamen
te"
809,nomineeren,NL-HaNA_1.04.02_6847_0057.txt,GPE,"naamen
te nomineeren ende te i"
810,institueeren,NL-HaNA_1.04.02_6847_0057.txt,GPE,n ende te institueeren zijn zoon
811,gemeente alhier,NL-HaNA_1.04.02_6847_0085.txt,GPE,"formeerde gemeente alhier, woonende"
812,Ervene,NL-HaNA_1.04.02_6847_0085.txt,GPE, dezes te Ervene penningen
813,Surrogatie,NL-HaNA_1.04.02_6847_0085.txt,GPE,"itutie en Surrogatie.
Secludee"
814,Curatoren Adlites,NL-HaNA_1.04.02_6847_0085.txt,ORG,"n nog
DE: Curatoren Adlites zoo hier "
815,Iegenstaande,NL-HaNA_1.04.02_6847_0085.txt,PERSON,"ders niet Iegenstaande mijne
ged"
816,heeren bewindhebberen der geoctroijeerde,NL-HaNA_1.04.02_6847_0085.txt,PERSON,oot agtb: heeren bewindhebberen der geoctroijeerde oost indi
817,indische Compagnie,NL-HaNA_1.04.02_6847_0085.txt,ORG,"erde oost indische Compagnie
ter kamer"
818,Amsterdam,NL-HaNA_1.04.02_6847_0085.txt,GPE,"ter kamer Amsterdam, waar voo"
819,mijne gedaene,NL-HaNA_1.04.02_6847_0085.txt,PERSON,"teuren op mijne gedaene vrage, da"
820,geclucideert,NL-HaNA_1.04.02_6847_0085.txt,PERSON,stateuren geclucideert de bekome
821,blijdenisse,NL-HaNA_1.04.02_6847_0085.txt,GPE,"aven, die blijdenisse die van d"
822,Chris,NL-HaNA_1.04.02_6847_0085.txt,PERSON,"e van den Chris„
telijken"
823,duijdelijk voorgelesen,NL-HaNA_1.04.02_6847_0085.txt,PERSON,"stateuren duijdelijk voorgelesen, en
bij h"
824,Jnstrument,NL-HaNA_1.04.02_6847_0085.txt,PERSON,"j dat dit
Jnstrument na overli"
825,desestad,NL-HaNA_1.04.02_6847_0085.txt,GPE,gt binnen desestad in tegens
826,tegenswoordig,NL-HaNA_1.04.02_6847_0085.txt,GPE,"sestad in tegenswoordig„
heijd va"
827,Carel Pieter Semoriak,NL-HaNA_1.04.02_6847_0085.txt,PERSON,heijd van Carel Pieter Semoriak en Iacobu
828,"Ieronimus
Hanibalsz",NL-HaNA_1.04.02_6847_0085.txt,PERSON,"n Iacobus Ieronimus
Hanibalsz. Clercken"
829,/:Onderstond:/ Guod,NL-HaNA_1.04.02_6847_0085.txt,ORG,"jxdaalder /:Onderstond:/ Guod Attes„
„t"
830,/:was geteekend:/,NL-HaNA_1.04.02_6847_0085.txt,ORG,"tes„
„tor /:was geteekend:/ E: Blomhe"
831,"Notaris
Nissel",NL-HaNA_1.04.02_6847_0085.txt,PERSON,"omherlt=s Notaris
Nissel
Martin
Op"
832,Herman Scheltus,NL-HaNA_1.04.02_6847_0085.txt,PERSON,r mij M:r Herman Scheltus notaris p
833,Nederlands Jndia,NL-HaNA_1.04.02_6847_0085.txt,PERSON,ringe van Nederlands Jndia geadmitte
834,Jan phreu,NL-HaNA_1.04.02_6847_0034.txt,PERSON,"testateur Jan phreu„
der Ool "
835,diaconij,NL-HaNA_1.04.02_6847_0034.txt,ORG,"z:
aan de diaconij alhier of"
836,prelegateere,NL-HaNA_1.04.02_6847_0034.txt,GPE,vervoegen prelegateere ik uyt on
837,onse Jongste dogter,NL-HaNA_1.04.02_6847_0034.txt,PERSON,d rd: aan onse Jongste dogter Christina
838,"Christina
Bastiana",NL-HaNA_1.04.02_6847_0034.txt,PERSON,"te dogter Christina
Bastiana Zo mede D"
839,Cornelis valentijn,NL-HaNA_1.04.02_6847_0034.txt,PERSON,"sten zoon
Cornelis valentijn en nog dr"
840,duysend rd,NL-HaNA_1.04.02_6847_0034.txt,ORG, nog drie duysend rd: aan onse
841,Ioan willem,NL-HaNA_1.04.02_6847_0034.txt,PERSON,"ten,
Zoon Ioan willem tot Een r"
842,Catharina,NL-HaNA_1.04.02_6847_0034.txt,PERSON,eertruyda Catharina en Wilhel
843,"Wilhelmina
",NL-HaNA_1.04.02_6847_0034.txt,PERSON,"harina en Wilhelmina
Elisabeth "
844,Elisabeth reets,NL-HaNA_1.04.02_6847_0034.txt,PERSON,"ilhelmina
Elisabeth reets uit onsen"
845,Cas,NL-HaNA_1.04.02_6847_0034.txt,PERSON,"te
dat in Cas een of me"
846,approbeerde,NL-HaNA_1.04.02_6847_0034.txt,PERSON,van een g’approbeerde staat kwa
847,"kwaame
",NL-HaNA_1.04.02_6847_0034.txt,ORG,"rde staat kwaame
te overlij"
848,"por
",NL-HaNA_1.04.02_6847_0034.txt,ORG,"at tot de por
tien der o"
849,prelegateere,NL-HaNA_1.04.02_6847_0034.txt,GPE, en boven prelegateere ik twee d
850,Joan willem,NL-HaNA_1.04.02_6847_0034.txt,PERSON,"sten zoon Joan willem dog
in Ca"
851,Cas deselve,NL-HaNA_1.04.02_6847_0034.txt,PERSON,"em dog
in Cas deselve onmondig "
852,approbeerden Baot,NL-HaNA_1.04.02_6847_0034.txt,PERSON,"n een ge„
approbeerden Baot kwame bes"
853,volveeren,NL-HaNA_1.04.02_6847_0034.txt,ORG,nd 20: de volveeren op mijn o
854,waame gelegentheyd,NL-HaNA_1.04.02_6847_0034.txt,ORG,id en bek waame gelegentheyd na nederl
855,nederland,NL-HaNA_1.04.02_6847_0034.txt,GPE,ntheyd na nederland zal worde
856,wys geduuren,NL-HaNA_1.04.02_6847_0034.txt,PERSON,"gen onder wys geduuren
de hunne "
857,Erfportien kan Fourneeren,NL-HaNA_1.04.02_6847_0034.txt,PERSON,temeldene Erfportien kan Fourneeren; zal mijn
858,mijne huijs,NL-HaNA_1.04.02_6847_0034.txt,PERSON,"eren; zal mijne huijs„
vrouw Si"
859,Sippleeren,NL-HaNA_1.04.02_6847_0034.txt,GPE,"js„
vrouw Sippleeren,
5 al het"
860,afsrek van voorm,NL-HaNA_1.04.02_6847_0034.txt,PERSON,t geen na afsrek van voorm: makingen
861,mijne nala,NL-HaNA_1.04.02_6847_0034.txt,PERSON," makingen mijne nala„
tenschap"
862,Clara geertruijdo,NL-HaNA_1.04.02_6847_0034.txt,PERSON," in
desen Clara geertruijdo de Lahaij"
863,onse vijff,NL-HaNA_1.04.02_6847_0034.txt,PERSON,"ahaije en onse vijff kin„
„der"
864,geertruijda Catharina,NL-HaNA_1.04.02_6847_0034.txt,PERSON,"n„
„deren geertruijda Catharina, wilhelmi"
865,wilhelmina Elisabeth,NL-HaNA_1.04.02_6847_0034.txt,PERSON,"atharina, wilhelmina Elisabeth,
gesta na"
866,tenwe,NL-HaNA_1.04.02_6847_0034.txt,PERSON,"
gesta na tenwe enmor
moo"
867,"enmor
",NL-HaNA_1.04.02_6847_0034.txt,ORG," na tenwe enmor
moogerrijg"
868,gemeente alhier,NL-HaNA_1.04.02_6847_0083.txt,GPE,"formeerde gemeente alhier, woonende"
869,desestad,NL-HaNA_1.04.02_6847_0083.txt,GPE,de binnen desestad my bekend
870,meermeld,NL-HaNA_1.04.02_6847_0083.txt,PERSON,"y bekend—
meermeld, mitsgad:"
871,mitsgad,NL-HaNA_1.04.02_6847_0083.txt,PERSON,"meermeld, mitsgad:s Christi"
872,Christina Elizabeth,NL-HaNA_1.04.02_6847_0083.txt,PERSON,mitsgad:s Christina Elizabeth zijnde ge
873,Maria Do,NL-HaNA_1.04.02_6847_0083.txt,PERSON,"nd zijnde Maria Do„
rothea m"
874,almeede,NL-HaNA_1.04.02_6847_0083.txt,PERSON, door hem almeede onbekend 
875,Steltin,NL-HaNA_1.04.02_6847_0083.txt,PERSON,agtig tot Steltin en Anna R
876,Anna Regina Swart,NL-HaNA_1.04.02_6847_0083.txt,PERSON,teltin en Anna Regina Swart meerderja
877,Amsterdam,NL-HaNA_1.04.02_6847_0083.txt,GPE,agtig tot Amsterdam ende zulx
878,titule,NL-HaNA_1.04.02_6847_0083.txt,PERSON,n regt en titule van insti
879,Executeuren van desen,NL-HaNA_1.04.02_6847_0083.txt,PERSON,ateur tot Executeuren van desen testament
880,begraffenisse,NL-HaNA_1.04.02_6847_0083.txt,GPE,rs zijner begraffenisse item Redd
881,Adam Kok,NL-HaNA_1.04.02_6847_0083.txt,PERSON,en Den E: Adam Kok vaendrig 
882,den bovengem,NL-HaNA_1.04.02_6847_0083.txt,PERSON,gerije en den bovengem: Jan Fred
883,Jan Fredrik Daberkouw,NL-HaNA_1.04.02_6847_0083.txt,PERSON,"bovengem: Jan Fredrik Daberkouw
gevende a"
884,Assumtie,NL-HaNA_1.04.02_6847_0083.txt,GPE,k die van Assumtie Currogati
885,Eerwaardigheijd,NL-HaNA_1.04.02_6847_0083.txt,PERSON,dens haer Eerwaardigheijd on-aanges
886,Exteeren,NL-HaNA_1.04.02_6847_0083.txt,GPE," komen te Exteeren
Tot Execu"
887,Executeuren,NL-HaNA_1.04.02_6847_0083.txt,GPE,"eeren
Tot Executeuren over zijn"
888,Heeren bewindhebberen der g,NL-HaNA_1.04.02_6847_0083.txt,PERSON,t agtb:re Heeren bewindhebberen der g’octroijee
889,octroijeerde,NL-HaNA_1.04.02_6847_0083.txt,GPE,ren der g’octroijeerde oost Jndi
890,Jndische Comp,NL-HaNA_1.04.02_6847_0083.txt,PERSON,"erde oost Jndische Comp:e
ter kam"
891,Amsterdam,NL-HaNA_1.04.02_6847_0083.txt,GPE,ter kamer Amsterdam waar voor
892,beede,NL-HaNA_1.04.02_6847_0083.txt,GPE,eezen met beede daar omtr
893,geregtigt,NL-HaNA_1.04.02_6847_0083.txt,PERSON," daar
toe geregtigt zal of zu"
894,Eijndelijk betuijgde,NL-HaNA_1.04.02_6847_0083.txt,ORG,"len zijn.
Eijndelijk betuijgde den testa"
895,rijxd,NL-HaNA_1.04.02_6847_0083.txt,GPE," duysend, rijxd:s bedraag"
896,Elucideerd noopens,NL-HaNA_1.04.02_6847_0083.txt,PERSON,"orlijke
g’Elucideerd noopens Haar Hoog"
897,Haar Hoog Edelens,NL-HaNA_1.04.02_6847_0083.txt,PERSON,d noopens Haar Hoog Edelens Jongst ge
898,Jongst,NL-HaNA_1.04.02_6847_0083.txt,PERSON,g Edelens Jongst genomene 
899,geregtigt,NL-HaNA_1.04.02_6847_0083.txt,PERSON, daar toe geregtigt zal of zu
900,’t guent voorschr,NL-HaNA_1.04.02_6847_0083.txt,ORG,"reeven
Al ’t guent voorschr: staat aa"
901,duijdelijk voorgelesen,NL-HaNA_1.04.02_6847_0083.txt,PERSON,"testateur duijdelijk voorgelesen en
bij he"
902,Effecte,NL-HaNA_1.04.02_6847_0083.txt,GPE, volkomen Effecte mogte gen
903,Codicile,NL-HaNA_1.04.02_6847_0083.txt,PERSON,"testament Codicile gifte
ter"
904,Abraham Simonsz,NL-HaNA_1.04.02_6847_0083.txt,PERSON, Hermanus Abraham Simonsz. en Matth
905,Matthijs Ja,NL-HaNA_1.04.02_6847_0083.txt,PERSON,"monsz. en Matthijs Ja„
„cobsz C"
906,Clercquen,NL-HaNA_1.04.02_6847_0083.txt,PERSON,"a„
„cobsz Clercquen als getui"
907,ruwelijk verzekt,NL-HaNA_1.04.02_6847_0759.txt,PERSON,ve in hun ruwelijk verzekt zullen ko
908,onderwijsen,NL-HaNA_1.04.02_6847_0759.txt,GPE,"efenen en onderwijsen
in sodani"
909,behoo,NL-HaNA_1.04.02_6847_0759.txt,GPE,"vinden te behoo„
ren
En d"
910,Jaarighp,NL-HaNA_1.04.02_6847_0759.txt,GPE,"t meerder Jaarighp
dan wel b"
911,den Langstleevenge,NL-HaNA_1.04.02_6847_0759.txt,PERSON,ingen als den Langstleevenge na den St
912,Conscrentje,NL-HaNA_1.04.02_6847_0759.txt,GPE,oedels in Conscrentje oordeelen
913,Competeerde,NL-HaNA_1.04.02_6847_0759.txt,GPE,na regten Competeerde daar inne
914,inne,NL-HaNA_1.04.02_6847_0759.txt,GPE,erde daar inne en in mee
915,versiekt,NL-HaNA_1.04.02_6847_0759.txt,PERSON,"kanderen, versiekt in hett l"
916,hett,NL-HaNA_1.04.02_6847_0759.txt,PERSON,rsiekt in hett leven nat
917,"har
testatrices",NL-HaNA_1.04.02_6847_0759.txt,PERSON,"t als dan har
testatrices ouders of"
918,uisterste,NL-HaNA_1.04.02_6847_0759.txt,PERSON,"geerte
en uisterste wille te "
919,Somme,NL-HaNA_1.04.02_6847_0759.txt,GPE, zodanige Somme penningen
920,gog,NL-HaNA_1.04.02_6847_0759.txt,ORG,aar in en gog in meerde
921,erfgenaamen,NL-HaNA_1.04.02_6847_0759.txt,GPE,als meede erfgenaamen of erfgen
922,"deesen
",NL-HaNA_1.04.02_6847_0759.txt,PERSON,"ueerd bij deesen
Tot execut"
923,executiuees van Wit,NL-HaNA_1.04.02_6847_0759.txt,ORG,cuteur of executiuees van Wit hun testa
924,nisse,NL-HaNA_1.04.02_6847_0759.txt,GPE,"begrave„
„nisse bezorger "
925,besorgeresse,NL-HaNA_1.04.02_6847_0759.txt,GPE,zorger of besorgeresse van den e
926,mitsg,NL-HaNA_1.04.02_6847_0759.txt,PERSON,"stervende mitsg:s
hooge, "
927,boogeefse,NL-HaNA_1.04.02_6847_0759.txt,ORG,"hooge, of boogeefse overt hun"
928,Jaarig nate,NL-HaNA_1.04.02_6847_0759.txt,ORG,n mindere Jaarig nate laten Nin
929,"Nind
",NL-HaNA_1.04.02_6847_0759.txt,ORG,"ate laten Nind
of hindere"
930,testateuren Pecipreque,NL-HaNA_1.04.02_6847_0759.txt,GPE,"aarden de testateuren Pecipreque over en
w"
931,uiststervende de langstleevende,NL-HaNA_1.04.02_6847_0759.txt,GPE," zulks de uiststervende de langstleevende te
nomine"
932,assumtie,NL-HaNA_1.04.02_6847_0759.txt,GPE, magt van assumtie en susnog
933,verhoopen,NL-HaNA_1.04.02_6847_0759.txt,GPE, te mogen verhoopen en transp
934,transporteeren,NL-HaNA_1.04.02_6847_0759.txt,PERSON,"hoopen en transporteeren, en dat a"
935,magtt,NL-HaNA_1.04.02_6847_0759.txt,GPE,ige gezag magtt en author
936,weesmeesteren,NL-HaNA_1.04.02_6847_0759.txt,GPE," geregten weesmeesteren, Curatier"
937,Curatier,NL-HaNA_1.04.02_6847_0759.txt,GPE,"eesteren, Curatier adliles o"
938,andezints,NL-HaNA_1.04.02_6847_0759.txt,PERSON,r voor De andezints te neemen
939,mitsg,NL-HaNA_1.04.02_6847_0759.txt,PERSON,"xcuseeren mitsg:s
uits hu"
940,boddel secludeeren,NL-HaNA_1.04.02_6847_0759.txt,PERSON," te laten boddel secludeeren
by deesen"
941,"Kragt
ende gevolge deeser seclusie",NL-HaNA_1.04.02_6847_0759.txt,PERSON,"an inhoud Kragt
ende gevolge deeser seclusie door mij "
942,eligeert,NL-HaNA_1.04.02_6847_0759.txt,ORG,rzoekt en eligeert hij lot e
943,"Kamer
",NL-HaNA_1.04.02_6847_0759.txt,ORG,"bberen tr Kamer
Amsterdam "
944,Amsterdam,NL-HaNA_1.04.02_6847_0759.txt,GPE," tr Kamer
Amsterdam waar voor"
945,den Iaar,NL-HaNA_1.04.02_6847_0759.txt,PERSON,tateur in den Iaar een duijs
946,Gerefor,NL-HaNA_1.04.02_6847_0759.txt,ORG,"nt van de Gerefor„
„meerde
"
947,gemeente alhier,NL-HaNA_1.04.02_6847_0081.txt,GPE,"formeerde gemeente alhier, woonende"
948,admi,NL-HaNA_1.04.02_6847_0081.txt,ORG,"rs zoon g’admi„
nistreed"
949,imploreerende e,NL-HaNA_1.04.02_6847_0081.txt,ORG,"verder is imploreerende e
om alle d"
950,Mepff,NL-HaNA_1.04.02_6847_0081.txt,GPE,itaal aan Mepff:r Iacomin
951,"r Iacomina
Iacobs",NL-HaNA_1.04.02_6847_0081.txt,ORG,"aan Mepff:r Iacomina
Iacobs huijsv:r "
952,r van den Boekhouder,NL-HaNA_1.04.02_6847_0081.txt,PERSON,bs huijsv:r van den Boekhouder ten diens
953,moorsegragt,NL-HaNA_1.04.02_6847_0081.txt,ORG,nde op de moorsegragt binnen de
954,destad,NL-HaNA_1.04.02_6847_0081.txt,PERSON,"gt binnen destad af„
tegev"
955,Collegie van Heeren,NL-HaNA_1.04.02_6847_0081.txt,ORG,de Eerw:s Collegie van Heeren weesmeest
956,Heer Cura,NL-HaNA_1.04.02_6847_0081.txt,PERSON,"en en den Heer Cura„
tor Adli"
957,haer,NL-HaNA_1.04.02_6847_0081.txt,PERSON,"s Elders, haer Eerw:s en"
958,reverentelijk bedankende,NL-HaNA_1.04.02_6847_0081.txt,PERSON,"n moeijte reverentelijk bedankende niet
Iege"
959,dien-aangaande,NL-HaNA_1.04.02_6847_0081.txt,GPE,vertentie dien-aangaande aan den E
960,Executeuren,NL-HaNA_1.04.02_6847_0081.txt,GPE,ateur tot Executeuren over zijn
961,Indische Comp,NL-HaNA_1.04.02_6847_0081.txt,ORG,"erde oost
Indische Comp:e ter kam"
962,Amsterdam,NL-HaNA_1.04.02_6847_0081.txt,GPE,"ter kamer Amsterdam, voor dew"
963,beede,NL-HaNA_1.04.02_6847_0081.txt,GPE,"zijn, met beede deselve a"
964,uijtkragte deeses geregtig,NL-HaNA_1.04.02_6847_0081.txt,PERSON, daar toe uijtkragte deeses geregtig zal of zu
965,Eijndelijk verklaarde den E,NL-HaNA_1.04.02_6847_0081.txt,ORG,"ijtkeeren
Eijndelijk verklaarde den E: testateu"
966,Reservatoir,NL-HaNA_1.04.02_6847_0081.txt,ORG," Clausule Reservatoir, en uijtk"
967,faculteijt,NL-HaNA_1.04.02_6847_0081.txt,PERSON,e magt en faculteijt om ten al
968,"memorien
ofte",NL-HaNA_1.04.02_6847_0081.txt,PERSON,"getekende memorien
ofte geschrift"
969,mitsgad,NL-HaNA_1.04.02_6847_0081.txt,PERSON,"minderen, mitsgad:s
in ’t g"
970,buijten d,NL-HaNA_1.04.02_6847_0081.txt,PERSON, generaal buijten d’Erfstelli
971,Erfstelling,NL-HaNA_1.04.02_6847_0081.txt,GPE,buijten d’Erfstelling zodanige 
972,maeken,NL-HaNA_1.04.02_6847_0081.txt,GPE,"eratie te maeken, als
zijn"
973,evengelijke kragt,NL-HaNA_1.04.02_6847_0081.txt,PERSON,selve van evengelijke kragt zal werde
974,inne,NL-HaNA_1.04.02_6847_0081.txt,PERSON," het
hier inne woordelij"
975,Cornelis valentyn Christina Bastiana,NL-HaNA_1.04.02_6847_0035.txt,PERSON,"
„
„
„
„„
Cornelis valentyn Christina Bastiana en Ioan W"
976,Ioan Willem schrender,NL-HaNA_1.04.02_6847_0035.txt,PERSON,"stiana en Ioan Willem schrender
of zoo ve"
977,myn oplijden,NL-HaNA_1.04.02_6847_0035.txt,PERSON,"r van bij myn oplijden, in wesen"
978,myne Erfgenamen,NL-HaNA_1.04.02_6847_0035.txt,PERSON,elven tot myne Erfgenamen by deesen
979,by deesen nominiere,NL-HaNA_1.04.02_6847_0035.txt,GPE,rfgenamen by deesen nominiere en instet
980,legitime,NL-HaNA_1.04.02_6847_0035.txt,PERSON,oor hunne legitime toekomt t
